svcscan.fs_drivers,callbacks.ngeneric,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_eprocess_pool,callbacks.nanonymous,psxview.not_in_session,psxview.not_in_pslist,psxview.not_in_pspcid_list,psxview.not_in_ethread_pool,psxview.not_in_csrss_handles,psxview.not_in_pslist_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_deskthrd,psxview.not_in_ethread_pool_false_avg,psxview.not_in_session_false_avg,Class
26,8,0.0,0,0,5,3,3,84,88,0.024,0.024,90,0.672,0.04,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,13,11,11,12,16,0.211538462,0.211538462,18,0.230769231,0.25,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,8,0.068181818,0.113636364,0
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.024390244,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.007955823,0.007955823,5,0.007955823,0.057558032,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,7,5,5,6,10,0.103667527,0.103667527,12,0.129192779,0.145134537,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,11,9,9,10,14,0.183673469,0.183673469,16,0.204081633,0.224489796,1
26,8,0.0,0,0,2,0,0,0,4,0.003955521,0.003955521,6,0.003955521,0.04228394,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,4,2,2,3,7,0.047619048,0.047619048,9,0.071428571,0.095238095,1
26,8,0.0,0,0,4,2,2,2,6,0.048780488,0.048780488,8,0.048780488,0.097560976,1
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,4,2,2,3,7,0.047619048,0.047619048,9,0.071428571,0.095238095,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,8,6,6,7,11,0.130434783,0.130434783,13,0.152173913,0.173913043,1
26,8,0.0,0,0,2,0,0,0,4,0.01741811,0.01741811,6,0.01741811,0.066547204,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,5,3,3,3,7,0.066666667,0.066666667,9,0.066666667,0.111111111,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.058823529,1
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,2,0,0,0,4,0.01753566,0.01753566,5,0.01753566,0.060421379,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,0
26,8,0.0,0,0,4,2,2,2,6,0.043478261,0.043478261,8,0.043478261,0.086956522,1
26,8,0.0,0,0,2,0,0,0,4,0.018742091,0.018742091,6,0.018742091,0.065694082,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,3,1,1,1,5,0.023959325,0.023959325,7,0.023959325,0.071877976,0
26,8,0.0,0,0,7,5,5,5,9,0.078125,0.078125,13,0.078125,0.109375,0
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,2,0,0,6,10,0.0,0.0,12,0.089552239,0.029850746,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,7,5,5,5,9,0.119047619,0.119047619,11,0.119047619,0.166666667,1
26,8,0.0,0,0,5,3,3,4,8,0.069767442,0.069767442,11,0.093023256,0.11627907,1
26,8,0.0,0,0,2,0,0,0,4,0.012390612,0.012390612,6,0.012390612,0.059478547,0
26,8,0.0,0,0,5,3,3,4,8,0.071428571,0.071428571,10,0.095238095,0.119047619,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.05,1
26,8,0.0,0,0,10,8,8,9,13,0.156862745,0.156862745,15,0.176470588,0.196078431,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,6,4,4,4,8,0.081632653,0.081632653,10,0.081632653,0.12244898,1
26,8,0.0,0,0,2,0,0,6,10,0.007949578,0.007949578,13,0.090412248,0.036426098,0
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.014161226,0.048089697,0
26,8,0.0,0,0,8,6,6,7,11,0.130434783,0.130434783,13,0.152173913,0.173913043,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,6,0.028571429,0.057142857,1
26,8,0.0,0,0,8,6,6,6,10,0.127659574,0.127659574,12,0.127659574,0.170212766,1
26,8,0.017857143,1,0,18,16,16,16,21,0.285714286,0.285714286,23,0.285714286,0.321428571,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.048780488,0
26,8,0.0,0,0,12,10,10,10,14,0.27027027,0.27027027,16,0.27027027,0.324324324,1
26,8,0.0,0,0,3,1,1,2,6,0.022222222,0.022222222,8,0.044444444,0.066666667,1
26,8,0.0,0,0,4,2,2,2,6,0.043478261,0.043478261,8,0.043478261,0.086956522,1
26,8,0.0,0,0,3,1,1,1,5,0.018518519,0.018518519,7,0.018518519,0.055555556,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,6,0.025966263,0.047513841,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.037735849,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,15,13,13,14,18,0.240740741,0.240740741,20,0.259259259,0.277777778,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.048780488,0
26,8,0.0,0,0,7,5,5,5,9,0.108695652,0.108695652,11,0.108695652,0.152173913,1
26,8,0.0,0,0,5,3,3,3,7,0.05,0.05,10,0.05,0.083333333,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.046457607,0
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,3,1,1,2,6,0.022222222,0.022222222,8,0.044444444,0.066666667,1
26,8,0.0,0,1,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,13,11,11,12,16,0.211716198,0.211716198,18,0.23004838,0.248380562,0
26,8,0.0,0,0,14,12,12,13,17,0.228300528,0.228300528,19,0.243695274,0.26547706,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.065744521,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,6,4,4,4,8,0.095238095,0.095238095,10,0.095238095,0.142857143,1
26,8,0.0,0,0,2,0,0,1,5,0.006349756,0.006349756,7,0.023255814,0.052861384,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,2,0,0,1,5,0.011765061,0.011765061,7,0.023255814,0.058276689,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,10,0.0185999,0.036332083,0
26,8,0.0,0,0,35,33,33,34,38,0.434210526,0.434210526,40,0.447368421,0.460526316,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,2,6,0.009944768,0.009944768,8,0.063786996,0.056755418,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.055555556,1
26,8,0.0,0,0,2,0,0,0,4,0.018148728,0.018148728,6,0.018148728,0.065158608,0
26,8,0.0,0,0,12,10,10,10,14,0.169491525,0.169491525,16,0.169491525,0.203389831,0
26,8,0.0,0,0,4,2,2,3,7,0.050565408,0.050565408,9,0.06264214,0.088301257,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.046511628,1
26,8,0.0,0,0,10,8,8,8,12,0.163265306,0.163265306,14,0.163265306,0.204081633,1
26,8,0.0,0,0,8,6,6,7,11,0.127659574,0.127659574,13,0.14893617,0.170212766,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,6,4,4,4,8,0.095238095,0.095238095,10,0.095238095,0.142857143,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.010491738,0.010491738,6,0.010491738,0.059967151,0
26,8,0.0,0,0,2,0,0,1,5,0.015973118,0.015973118,7,0.038337365,0.060701612,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,9,0.090909091,0.136363636,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.088330266,0
26,8,0.0,0,0,9,7,7,8,12,0.151695908,0.151695908,14,0.171339385,0.190982861,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,8,6,6,6,10,0.136363636,0.136363636,12,0.136363636,0.181818182,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,0
26,8,0.0,0,0,5,3,3,3,7,0.069767442,0.069767442,9,0.069767442,0.11627907,1
26,8,0.0,0,0,4,2,2,2,6,0.059000017,0.059000017,8,0.059000017,0.104902455,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,4,2,2,3,7,0.044444444,0.044444444,9,0.066666667,0.088888889,1
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,3,1,1,1,5,0.026487957,0.026487957,6,0.026487957,0.07397635,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,6,0.027968212,0.047619048,0
26,8,0.0,0,0,8,6,6,7,11,0.116834055,0.116834055,13,0.123324836,0.160667814,0
26,8,0.0,0,0,5,3,3,4,8,0.061313758,0.061313758,10,0.096172204,0.106505148,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,6,0.028571429,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.036159001,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,6,4,4,4,8,0.095238095,0.095238095,10,0.095238095,0.142857143,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.060606061,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,12,10,10,11,15,0.193793967,0.193793967,17,0.21278629,0.231778613,0
26,8,0.0,0,0,8,6,6,6,10,0.136363636,0.136363636,12,0.136363636,0.181818182,1
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,4,2,2,3,7,0.042553191,0.042553191,9,0.063829787,0.085106383,1
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,7,5,5,10,14,0.096153846,0.096153846,16,0.192307692,0.134615385,1
26,8,0.0,0,0,3,1,1,1,5,0.027501199,0.027501199,7,0.027501199,0.068594924,0
26,8,0.0,0,0,6,4,4,4,8,0.095238095,0.095238095,10,0.095238095,0.142857143,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.064516129,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047949446,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,3,1,1,2,6,0.022222222,0.022222222,8,0.044444444,0.066666667,0
26,8,0.0,0,0,5,3,3,3,7,0.073170732,0.073170732,9,0.073170732,0.12195122,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.041666667,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.043478261,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.014083016,0.030369811,0
26,8,0.0,0,0,4,2,2,2,6,0.040816327,0.040816327,7,0.040816327,0.081632653,0
26,8,0.0,0,0,6,4,4,5,9,0.083333333,0.083333333,11,0.104166667,0.125,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.023901805,0.023901805,7,0.023901805,0.072706715,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.022727273,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.010093307,0.010093307,6,0.010093307,0.058381438,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,4,2,2,3,7,0.045454545,0.045454545,9,0.068181818,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,1,5,0.021710248,0.021710248,6,0.028129276,0.071549773,0
26,8,0.0,0,0,7,5,5,6,10,0.118906935,0.118906935,12,0.139315098,0.159723261,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,9,7,7,8,12,0.145833333,0.145833333,14,0.166666667,0.1875,0
26,8,0.0,0,0,4,2,2,2,6,0.045521294,0.045521294,7,0.045521294,0.08890669,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.022727273,0.045454545,1
26,8,0.0,0,0,12,10,10,11,15,0.203989535,0.203989535,17,0.223889796,0.243790058,0
26,8,0.0,0,0,4,2,2,3,7,0.043478261,0.043478261,9,0.065217391,0.086956522,1
26,8,0.0,0,0,6,4,4,4,8,0.086956522,0.086956522,10,0.086956522,0.130434783,0
26,8,0.0,0,0,3,1,1,2,6,0.022727273,0.022727273,8,0.045454545,0.068181818,1
26,8,0.0,0,0,13,11,11,12,16,0.2,0.2,18,0.218181818,0.236363636,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,4,2,2,2,6,0.058538963,0.058538963,8,0.058538963,0.104463892,0
26,8,0.0,0,0,7,5,5,6,10,0.111111111,0.111111111,12,0.133333333,0.155555556,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,5,3,3,3,7,0.075,0.075,9,0.075,0.125,1
26,8,0.0,0,0,5,3,3,3,7,0.065217391,0.065217391,9,0.065217391,0.108695652,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.074074074,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.074074074,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,9,7,7,8,12,0.134615385,0.134615385,14,0.153846154,0.173076923,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.047973118,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,11,9,9,10,14,0.176470588,0.176470588,16,0.196078431,0.215686275,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,3,1,1,4,8,0.030946592,0.030946592,10,0.085512834,0.076670951,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,8,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.050471242,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,3,1,1,2,6,0.022222222,0.022222222,8,0.044444444,0.066666667,1
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,1
26,8,0.0,0,0,4,2,2,4,8,0.040816327,0.040816327,11,0.081632653,0.081632653,1
26,8,0.0,0,0,11,9,9,9,13,0.195652174,0.195652174,15,0.195652174,0.239130435,1
26,8,0.0,0,0,3,1,1,2,6,0.022727273,0.022727273,8,0.045454545,0.068181818,1
26,8,0.0,0,0,7,5,5,5,9,0.108695652,0.108695652,11,0.108695652,0.152173913,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,4,2,2,2,6,0.044444444,0.044444444,8,0.044444444,0.088888889,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,4,2,2,2,6,0.05,0.05,8,0.05,0.1,1
26,8,0.0,0,0,6,4,4,5,9,0.086956522,0.086956522,11,0.108695652,0.130434783,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.041666667,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.04504633,0
26,8,0.0,0,0,3,1,1,2,6,0.032651138,0.032651138,8,0.049723126,0.077678826,0
26,8,0.0,0,0,2,0,0,1,5,0.0144882,0.0144882,7,0.023809524,0.062107247,0
26,8,0.0,0,0,2,0,0,0,4,0.006643194,0.006643194,6,0.006643194,0.054262241,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,4,2,2,2,6,0.051282051,0.051282051,8,0.051282051,0.102564103,1
26,8,0.0,0,0,6,4,4,5,9,0.119559049,0.119559049,11,0.148907081,0.178255112,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
